regcode,provcode,citycode,cityname,nscb_city_code,nscb_city_name,addedby,UserLevelID,dateupdated,status
14,1481,148106,PUDTOL,NULL,NULL,NULL,NULL,NULL,NULL
14,1481,148107,SANTA MARCELA,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150702,LAMITAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150703,LANTAWAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150704,MALUSO,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150705,SUMISIP,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150706,TIPO-TIPO,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150707,TUBURAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150708,AKBAR,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150709,AL-BARKA,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150710,HADJI MOHAMMAD AJUL,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150711,UNGKAYA PUKAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150712,HADJI MUHTAMAD,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153601,BACOLOD-KALAWI (BACOLOD GRANDE),NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153602,BALABAGAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153603,BALINDONG (WATU),NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153604,BAYANG,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153605,BINIDAYAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153606,BUBONG,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,BUTIG,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,GANASSI,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,KAPAI,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,LUMBA-BAYABAO (MAGUING),NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,LUMBATAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,MADALUM,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,MADAMBA,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,MALABANG,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,MARANTAO,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153617,MARAWI CITY,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153618,MASIU,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153619,MULONDO,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153620,PAGAYAWAN (TATARIKAN),NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153621,PIAGAPO,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153622,POONA BAYABAO (GATA),NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153623,PUALAS,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153624,DITSAAN-RAMAIN,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153625,SAGUIARAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153626,TAMPARAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153627,TARAKA,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153628,TUBARAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153629,TUGAYA,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153630,WAO,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153631,MAROGONG,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153632,CALANOGAS,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153633,BUADIPOSO-BUNTONG,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153634,MAGUING,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153635,SULTAN GUMANDER,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153636,LUMBAYANAGUE,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153637,BUMBARAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153638,TAGOLOAN II,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153639,KAPATAGAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153640,SULTAN DUMALONDONG,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153641,LUMBACA-UNAYAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153801,AMPATUAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153802,BULDON,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153803,BULUAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153805,DATU PAGLAS,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153806,DATU PIANG,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153807,DATU ODIN SINSUAT (DINAIG),NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153808,SHARIFF AGUAK (MAGANOY) (Capital),NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153809,MATANOG,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153810,PAGALUNGAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153811,PARANG,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153812,SULTAN KUDARAT (NULING),NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153813,SULTAN SA BARONGIS (LAMBAYONG),NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153814,KABUNTALAN (TUMBAO),NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153815,UPI,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153816,TALAYAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153817,SOUTH UPI,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153818,BARIRA,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153819,GEN. S. K. PENDATUN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153820,MAMASAPANO,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153821,TALITAY,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153822,PAGAGAWAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153823,PAGLAT,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153824,SULTAN MASTURA,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153825,GUINDULUNGAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153826,DATU SAUDI-AMPATUAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153827,DATU UNSAY,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153828,DATU ABDULLAH SANGKI,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153829,RAJAH BUAYAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153831,DATU ANGGAL MIDTIMBANG,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153832,MANGUDADATU,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153833,PANDAG,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156601,INDANAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156602,JOLO (Capital),NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156603,KALINGALAN CALUANG,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156604,LUUK,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156605,MAIMBUNG,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156606,HADJI PANGLIMA TAHIL (MARUNGGAS),NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156607,OLD PANAMAO,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156608,PANGUTARAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156609,PARANG,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156610,PATA,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156611,PATIKUL,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156612,SIASI,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156613,TALIPAO,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156614,TAPUL,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156615,TONGKIL,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156616,PANGLIMA ESTINO (NEW PANAMAO),NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156617,LUGUS,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156618,PANDAMI,NULL,NULL,NULL,NULL,NULL,NULL
15,1566,156619,OMAR,NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157001,PANGLIMA SUGALA (BALIMBING) (Capital),NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157002,BONGAO,NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157003,MAPUN (CAGAYAN DE TAWI-TAWI),NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157004,SIMUNUL,NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157005,SITANGKAI,NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157006,SOUTH UBIAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157007,TANDUBAS,NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157008,TURTLE ISLANDS,NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157009,LANGUYAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157010,SAPA-SAPA,NULL,NULL,NULL,NULL,NULL,NULL
15,1570,157011,SIBUTU,NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158401,BARIRA,NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158402,BULDON,NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158403,DATU BLAH T. SINSUAT,NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158404,DATU ODIN SINSUAT (DINAIG) (Capital),NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158405,KABUNTALAN (TUMBAO),NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158406,MATANOG,NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158407,PARANG,NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158408,SULTAN KUDARAT (NULING),NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158409,SULTAN MASTURA,NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158410,UPI,NULL,NULL,NULL,NULL,NULL,NULL
15,1584,158411,NORTHERN KABUNTALAN,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160201,BUENAVISTA,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160202,BUTUAN CITY (Capital),NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160203,CITY OF CABADBARAN,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160204,CARMEN,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160205,JABONGA,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160206,KITCHARAO,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160207,LAS NIEVES,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160208,MAGALLANES,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160209,NASIPIT,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160210,SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160211,TUBAY,NULL,NULL,NULL,NULL,NULL,NULL
16,1602,160212,REMEDIOS T. ROMUALDEZ,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160301,CITY OF BAYUGAN,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160302,BUNAWAN,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160303,ESPERANZA,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160304,LA PAZ,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160305,LORETO,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160306,PROSPERIDAD (Capital),NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160307,ROSARIO,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160308,SAN FRANCISCO,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160309,SAN LUIS,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160310,SANTA JOSEFA,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160311,TALACOGON,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160312,TRENTO,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160313,VERUELA,NULL,NULL,NULL,NULL,NULL,NULL
16,1603,160314,SIBAGAT,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166701,ALEGRIA,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166702,BACUAG,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166704,BURGOS,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166706,CLAVER,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166707,DAPA,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166708,DEL CARMEN,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166710,GENERAL LUNA,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166711,GIGAQUIT,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166714,MAINIT,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166715,MALIMONO,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166716,PILAR,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166717,PLACER,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166718,SAN BENITO,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166719,SAN FRANCISCO (ANAO-AON),NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166720,SAN ISIDRO,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166721,SANTA MONICA (SAPAO),NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166722,SISON,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166723,SOCORRO,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166724,SURIGAO CITY (Capital),NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166725,TAGANA-AN,NULL,NULL,NULL,NULL,NULL,NULL
16,1667,166727,TUBOD,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166801,BAROBO,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166802,BAYABAS,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166803,CITY OF BISLIG,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166804,CAGWAIT,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166805,CANTILAN,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166806,CARMEN,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166807,CARRASCAL,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166808,CORTES,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166809,HINATUAN,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166810,LANUZA,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166811,LIANGA,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166812,LINGIG,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166813,MADRID,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166814,MARIHATAG,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166815,SAN AGUSTIN,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166816,SAN MIGUEL,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166817,TAGBINA,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166818,TAGO,NULL,NULL,NULL,NULL,NULL,NULL
16,1668,166819,CITY OF TANDAG (Capital),NULL,NULL,NULL,NULL,NULL,NULL
16,1685,168501,BASILISA (RIZAL),NULL,NULL,NULL,NULL,NULL,NULL
16,1685,168502,CAGDIANAO,NULL,NULL,NULL,NULL,NULL,NULL
16,1685,168503,DINAGAT,NULL,NULL,NULL,NULL,NULL,NULL
16,1685,168504,LIBJO (ALBOR),NULL,NULL,NULL,NULL,NULL,NULL
16,1685,168505,LORETO,NULL,NULL,NULL,NULL,NULL,NULL
16,1685,168506,SAN JOSE (Capital),NULL,NULL,NULL,NULL,NULL,NULL
16,1685,168507,TUBAJON,NULL,NULL,NULL,NULL,NULL,NULL
17,1740,174001,BOAC (Capital),NULL,NULL,NULL,NULL,NULL,NULL
17,1740,174002,BUENAVISTA,NULL,NULL,NULL,NULL,NULL,NULL
17,1740,174003,GASAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1740,174004,MOGPOG,NULL,NULL,NULL,NULL,NULL,NULL
17,1740,174005,SANTA CRUZ,NULL,NULL,NULL,NULL,NULL,NULL
17,1740,174006,TORRIJOS,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175101,ABRA DE ILOG,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175102,CALINTAAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175103,LOOC,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175104,LUBANG,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175105,MAGSAYSAY,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175106,MAMBURAO (Capital),NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175107,PALUAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175108,RIZAL,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175109,SABLAYAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175110,SAN JOSE,NULL,NULL,NULL,NULL,NULL,NULL
17,1751,175111,SANTA CRUZ,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175201,BACO,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175202,BANSUD,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175203,BONGABONG,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175204,BULALACAO (SAN PEDRO),NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175205,CITY OF CALAPAN (Capital),NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175206,GLORIA,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175207,MANSALAY,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175208,NAUJAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175209,PINAMALAYAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175210,POLA,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175211,PUERTO GALERA,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175212,ROXAS,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175213,SAN TEODORO,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175214,SOCORRO,NULL,NULL,NULL,NULL,NULL,NULL
17,1752,175215,VICTORIA,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175301,ABORLAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175302,AGUTAYA,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175303,ARACELI,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175304,BALABAC,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175305,BATARAZA,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175306,BROOKE'S POINT,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175307,BUSUANGA,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175308,CAGAYANCILLO,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175309,CORON,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175310,CUYO,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175311,DUMARAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175312,EL NIDO (BACUIT),NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175313,LINAPACAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175314,MAGSAYSAY,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175315,NARRA,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175316,PUERTO PRINCESA CITY (Capital),NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175317,QUEZON,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175318,ROXAS,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175319,SAN VICENTE,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175320,TAYTAY,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175321,KALAYAAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175322,CULION,NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175323,RIZAL (MARCOS),NULL,NULL,NULL,NULL,NULL,NULL
17,1753,175324,SOFRONIO ESPAOLA,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175901,ALCANTARA,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175902,BANTON,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175903,CAJIDIOCAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175904,CALATRAVA,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175905,CONCEPCION,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175906,CORCUERA,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175907,LOOC,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175908,MAGDIWANG,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175909,ODIONGAN,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175910,ROMBLON (Capital),NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175911,SAN AGUSTIN,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175912,SAN ANDRES,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175913,SAN FERNANDO,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175914,SAN JOSE,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175915,SANTA FE,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175916,FERROL,NULL,NULL,NULL,NULL,NULL,NULL
17,1759,175917,SANTA MARIA (IMELDA),NULL,NULL,NULL,NULL,NULL,NULL
15,1507,150713,TABUAN-LASA,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153830,DATU BLAH T. SINSUAT,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153835,DATU HOFFER AMPATUAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153836,DATU SALIBO,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153834,NORTHERN KABUNTALAN,NULL,NULL,NULL,NULL,NULL,NULL
15,1538,153837,SHARIFF SAYDONA MUSTAPHA,NULL,NULL,NULL,NULL,NULL,NULL
