27360,Partial excision (craterization, saucerization, or diaphysectomy) of bone (e.g., for osteomyelitis), femur, proximal tibia and/or fibula
27365,Radical resection of tumor, bone, femur or knee
27372,Removal of foreign body, deep, thigh region or knee area
27380,Suture of infrapatellar tendon; primary
27381,Suture of infrapatellar tendon; secondary reconstruction, including fascial or tendon graft
27385,Suture of quadriceps or hamstring muscle rupture; primary
27386,Suture of quadriceps or hamstring muscle rupture; secondary reconstruction, including fascial or tendon graft
27390,Tenotomy, open, hamstring, knee to hip; single
27391,Tenotomy, open, hamstring, knee to hip; multiple, one leg
27392,Tenotomy, open, hamstring, knee to hip; multiple, bilateral
27393,Lengthening of hamstring tendon; single
27394,Lengthening of hamstring tendon; multiple, one leg
27395,Lengthening of hamstring tendon; multiple, bilateral
27396,Transplant, hamstring tendon to patella; single
27397,Transplant, hamstring tendon to patella; multiple
27400,Tendon or muscle transfer, hamstrings to femur (e.g.gers type procedure)
27403,Arthrotomy w/ open meniscus repair
27405,Repair, primary, torn ligament and/or capsule, knee; collateral
27407,Repair, primary, torn ligament and/or capsule, knee; cruciate
27409,Repair, primary, torn ligament and/or capsule, knee; collateral and cruciate ligaments
27418,Anterior tibial tubercleplasty (e.g., for chondromalacia patellae)
27420,Reconstruction for recurrent dislocating patella; (Hauser type procedure)
27422,Reconstruction for recurrent dislocating patella; w/ extensor realignment and/or muscle advancement or release (Campbell, Goldwaite type procedure)
27424,Reconstruction for recurrent dislocating patella; w/ patellectomy
27425,Lateral retinacular release (any method)
27427,Ligamentous reconstruction (augmentation), knee; extra-articular
27428,Ligamentous reconstruction (augmentation), knee; intra-articular (open)
27429,Ligamentous reconstruction (augmentation), knee; intra-articular (open) and extra-articular
27430,Quadricepsplasty (Bennett or Thompson type)
27435,Capsulotomy, knee, posterior capsular release
27437,Arthroplasty, patella; w/o prosthesis
27438,Arthroplasty, patella; w/ prosthesis
27440,Arthroplasty, knee, tibial plateau;
27441,Arthroplasty, knee, tibial plateau; w/ debridement and partial synovectomy
27442,Arthroplasty, knee, femoral condyles or tibial plateaus;
27443,Arthroplasty, knee, femoral condyles or tibial plateaus; w/ debridement and partial synovectomy
27445,Arthroplasty, knee, constrained prosthesis (e.g., Walldius type)
27446,Arthroplasty, knee, condyle and plateau; medial or lateral compartment
27447,Arthroplasty, knee, condyle and plateau; medial and lateral compartments w/ or w/o patella resurfacing ("total knee replacement")
27448,Osteotomy, femur, shaft or supracondylar; w/o fixation
27450,Osteotomy, femur, shaft or supracondylar; w/ fixation
27454,Osteotomy, multiple, femoral shaft, w/ realignment on intramedullary rod (Sofield type procedure)
27455,Osteotomy, proximal tibia, including fibular excision or osteotomy (includes correction of genu varus (bowleg) or genu valgus (knock-knee)); before epiphyseal closure
27457,Osteotomy, proximal tibia, including fibular excision or osteotomy (includes correction of genu varus (bowleg) or genu valgus (knock-knee)); after epiphyseal closure
27465,Osteoplasty, femur; shortening (excluding 64876)
27466,Osteoplasty, femur; lengthening
27468,Osteoplasty, femur; combined, lengthening and shortening w/ femoral segment transfer
27470,Repair, nonunion or malunion, femur, distal to head and neck; w/o graft (e.g., compression technique)
27472,Repair, nonunion or malunion, femur, distal to head and neck; w/ iliac or other autogenous bone graft (includes obtaining graft)
27475,Epiphyseal arrest by epiphysiodesis or stapling; distal femur
27477,Epiphyseal arrest by epiphysiodesis or stapling; tibia and fibula, proximal
27479,Epiphyseal arrest by epiphysiodesis or stapling; combined distal femur, proximal tibia and fibula
27485,Arrest, hemiepiphyseal, distal femur or proximal leg (e.g., for genu varus or valgus)
27486,Revision of total knee arthroplasty, w/ or w/o allograft; one component
27487,Revision of total knee arthroplasty, w/ or w/o allograft; all components
27488,Removal of knee prosthesis, including "total knee" methylmethacrylate and insertion of spacer, when applicable
27495,Prophylactic treatment (nailing, pinning, plating or writing) w/ or w/o methylmethacrylate, femur
27496,Decompression fasciotomy, thigh and/or knee, one compartment (flexor or extensor or adductor);
27497,Decompression fasciotomy, thigh and/or knee, one compartment (flexor or extensor or adductor); w/ debridement of nonviable muscle and/or nerve
27498,Decompression fasciotomy, thigh and/or knee, multiple compartments;
27499,Decompression fasciotomy, thigh and/or knee, multiple compartments; w/ debridement of nonviable muscle and/or nerve
27501,Closed treatment of supracondylar or transcondylar femoral fracture w/ or w/o intercondylar extension
27502,Closed treatment of femoral shaft fracture, w/ or w/o skin or skeletal traction
27503,Closed treatment of supracondylar or transcondylar femoral fracture w/ or w/o intercondylar extension, w/ or w/o skin or skeletal traction
27506,Open treatment of femoral shaft fracture, w/ or w/o external fixation, w/ insertion of intramedullary implant, w/ or w/o cerclage and/or locking screws
27507,Open treatment of femoral shaft fracture w/ plate/screws, w/ or w/o cerclage
27509,Percutaneous skeletal fixation of femoral fracture, distal end, medial or lateral condyle, or supracondylar or transcondylar, w/ or w/o intercondylar extension, or distal femoral epiphyseal separation
27510,Closed treatment of femoral fracture, distal end, medial or lateral condyle
27511,Open treatment of femoral supracondylar or transcondylar fracture w/o intercondylar extension, w/ or w/o internal or external fixation
27513,Open treatment of femoral supracondylar or transcondylar fracture w/ intercondylar extension, w/ or w/o internal or external fixation
27514,Open treatment of femoral fracture, distal end, medial or lateral condyle, w/ or w/o internal or external fixation
27516,Closed treatment of distal femoral epiphyseal separation
27519,Open treatment of distal femoral epiphyseal separation, w/ or w/o internal or external fixation
27520,Closed treatment of patellar fracture
27524,Open treatment of patellar fracture, w/ internal fixation and/or partial or complete patellectomy and soft tissue repair
27530,Closed treatment of tibial fracture, proximal (plateau)
27535,Open treatment of tibial fracture, proximal (plateau); unicondylar, w/ or w/o internal or external fixation
27536,Open treatment of tibial fracture, proximal (plateau); bicondylar, w/ or w/o internal fixation
27538,Closed treatment of intercondylar spine(s) and/or tuberosity fracture(s) of knee
27540,Open treatment of intercondylar spine(s) and/or tuberosity fracture(s) of the knee, w/ or w/o internal or external fixation
27550,Closed treatment of knee dislocation
27556,Open treatment of knee dislocation, w/ or w/o internal or external fixation; w/o primary ligamentous repair or augmentation/reconstruction
27557,Open treatment of knee dislocation, w/ or w/o internal or external fixation; w/ primary ligamentous repair
27558,Open treatment of knee dislocation, w/ or w/o internal or external fixation; w/ primary ligamentous repair, w/ augmentation/reconstruction
27560,Closed treatment of patellar dislocation
27566,Open treatment of patellar dislocation, w/ or w/o partial or total patellectomy
27580,Fusion of knee, any technique
27590,Amputation, thigh, through femur, any level;
27591,Amputation, thigh, through femur, any level; immediate fitting technique including  cast
27592,Amputation, thigh, through femur, any level; open, circular (guillotine)
27594,Amputation, thigh, through femur, any level; secondary closure or scar revision
27596,Amputation, thigh, through femur, any level; re-amputaion
27598,Disarticulation at knee
27600,Decompression fasciotomy, leg; anterior and/or lateral compartments only
27601,Decompression fasciotomy, leg; posterior compartments(s) only
27602,Decompression fasciotomy, leg; anterior and/or lateral, and posterior compartment(s)
27603,Incision and drainage, leg or ankle; deep abscess or hematoma
27604,Incision and drainage, leg or ankle; infected bursa
27605,Tenotomy, Achilles tendon, subcutaneous ; local anesthesia;
27606,Tenotomy, Achilles tendon, subcutaneous ; local anesthesia; general anesthesia
27607,Incision, deep, w/ opening of bone cortex (e.g., for osteomyelitis or bone abscess), leg or ankle
27610,Arthrotomy, ankle, for infection, w/ exploration, drainage, or removal of foreign body
27612,Arthrotomy, ankle, posterior capsular release, w/ or w/o Achilles tendon lengthening
27613,Biopsy, soft tissue of leg or ankle area
27615,Radical resection of tumor (e.g., malignant neoplasm), soft tissue of leg or ankle area
27618,Excision, tumor, leg or ankle area; subcutaneous
27619,Excision, tumor, leg or ankle area; deep, subfascial or intramuscular
27620,Arthrotomy, ankle, w/ joint exploration, w/ or w/o biopsy, w/ or w/o removal of loose or foreign body
27625,Arthrotomy, ankle, w/ synovectomy;
27626,Arthrotomy, ankle, w/ synovectomy; including tenosynovectomy
27630,Excision of lesion of tendon sheath or capsule (e.g., cyst or ganglion), leg and/or ankle
27635,Excision or curettage of bone cyst or benign tumor, tibia or fibula;
27637,Excision or curettage of bone cyst or benign tumor, tibia or fibula; w/ autograft(includes obtaining graft)
27638,Excision or curettage of bone cyst or benign tumor, tibia or fibula; w/ allograft
27640,Partial excision (craterization, saucerization, or diaphysectomy) of bone (e.g., for osteomyelitis or exostosis); tibia
27641,Partial excision (craterization, saucerization, or diaphysectomy) of bone (e.g., for osteomyelitis or exostosis); fibula
27645,Radical resection of tumor, bone; tibia
27646,Radical resection of tumor, bone; fibula
27647,Radical resection of tumor, bone; talus or calcaneus
27650,Repair, primary, open or percutaneous, ruptured Achilles tendon;
27652,Repair, primary, open or percutaneous, ruptured Achilles tendon; w/ graft (includes obtaining graft)
27654,Repair, secondary, ruptured Achilles tendon, w/ or w/o graft
27656,Repair, fascial defect of leg
27658,Repair or suture of flexor tendon of leg; primary, w/o graft, single, each
27659,Repair or suture of flexor tendon of leg; secondary w/ or w/o graft, single tendon, each
27664,Repair or suture of extensor tendon of leg; primary, w/o graft, single, each
27665,Repair or suture of extensor tendon of leg; secondary w/ or w/o graft, single tendon, each
27675,Repair for dislocating peroneal tendons; w/o fibular osteotomy
27676,Repair for dislocating peroneal tendons; w/ fibular osteotomy
27680,Tenolysis, including tibia, fibula, and ankle flexor; single
27681,Tenolysis, including tibia, fibula, and ankle flexor; multiple (through same incision), each
27685,Lengthening or shortening of tendon, leg or ankle; single
27686,Lengthening or shortening of tendon, leg or ankle; multiple (through same incision), each
27687,Gastrocnemius recession (e.g., Strayer procedure)
27690,Transfer or transplant of single tendon (w/ muscle redirection or rerouting); superficial (e.g., anterior tibial extensors into midfoot)
27692,Transfer or transplant of single tendon (w/ muscle redirection or rerouting); each additional tendon
27695,Suture, primary, torn, ruptured or severed ligament, ankle; collateral
27696,Suture, primary, torn, ruptured or severed ligament, ankle; both collateral ligaments
27698,Suture, secondary repair, torn, ruptured or severed ligament, ankle, collateral (Watson-Jones procedure)
27700,Arthroplasty, ankle;
27702,Arthroplasty, ankle; w/ implant ("total ankle")
27703,Arthroplasty, ankle; secondary reconstruction, total ankle
27704,Removal of ankle implant
27705,Osteotomy; tibia
27707,Osteotomy; fibula
27709,Osteotomy; tibia and fibula
27712,Osteotomy; multiple, w/ realignment on intramedullary rod (Sofield type procedure)
27715,Osteoplasty, tibia and fibula, lengthening
27720,Repair of nonunion or malunion, tibia; w/o graft, (e.g., compression technique)
27722,Repair of nonunion or malunion, tibia; w/ sliding graft
27724,Repair of nonunion or malunion, tibia; w/ iliac or other autograft (includes obtaining graft)
27725,Repair of nonunion or malunion, tibia; by synostosis, w/ fibula, any method
27727,Repair of congenital pseudarthrosis, tibia
27730,Epiphyseal arrest by epiphysiodesis or stapling; distal tibia
27732,Epiphyseal arrest by epiphysiodesis or stapling; distal fibula
27734,Epiphyseal arrest by epiphysiodesis or stapling; distal tibia and fibula
27740,Epiphyseal arrest by epiphysiodesis or stapling, combined, proximal and distal tibia and fibula;
27742,Epiphyseal arrest by epiphysiodesis or stapling, combined, proximal and distal tibia and fibula; and distal femur
27745,Prophylactic treatment (nailing, pinning, plating or wiring) w/ or w/o methylmethacrylate, tibia
27750,Closed treatment of tibial shaft fracture (w/ or w/o fibular fracture)
27752,Closed treatment of tibial shaft fracture (with or without fibular fracture); with manipulation, with or without skeletal traction
27756,Percutaneous skeletal fixation of tibial shaft fracture (w/ or w/o fibular fracture) (e.g., pins or screws)
27758,Open treatment of tibial shaft fracture (w/ or w/o fibular fracture) w/ plate/screws, w/ or w/o cerclage
27759,Open treatment of tibial shaft fracture (w/ or w/o fibular fracture) by intramedullary implant, w/ or w/o interlocking screws and/or cerclage
27760,Closed treatment of medial malleolus fracture
27766,Open treatment of medial malleolus fracture, w/ or w/o internal or external fixation
27780,Closed treatment of proximal fibula or shaft fracture
27784,Open treatment of proximal fibula or shaft fracture, w/ or w/o internal or external fixation
27786,Closed treatment of distal fibular fracture (lateral malleolus)
27792,Open treatment of distal fibular fracture (lateral malleolus), w/ or w/o internal or external fixation w/o manipulation
27808,Closed treatment of bimalleolar ankle fracture, (including Potts)
27814,Open treatment of bimalleolar ankle fracture, w/ or w/o internal or external fixation
27816,Closed treatment of trimalleolar ankle fracture
27822,Open treatment of trimalleolar ankle fracture, w/ or w/o internal or external fixation, medial and/or lateral malleolus; w/o fixation of posterior lip
27823,Open treatment of trimalleolar ankle fracture, w/ or w/o internal or external fixation, medial and/or lateral malleolus; w/ fixation of posterior lip
27824,Closed treatment of fracture of weight bearing articular portion of distal tibia (e.g., pilon or tibial plafond)
27826,Open treatment of fracture of weight bearing articular surface/portion of distal tibia (e.g., pilon or tibial plafond), w/ internal or external fixation; of fibula only
27827,Open treatment of fracture of weight bearing articular surface/portion of distal tibia (e.g., pilon or tibial plafond), w/ internal or external fixation; of tibia only
27828,Open treatment of fracture of weight bearing articular surface/portion of distal tibia (e.g., pilon or tibial plafond), w/ internal or external fixation; of both tibia and fibula
27829,Open treatment of distal tibiofibular joint (syndesmosis) disruption, w/ or w/o internal or external fixation
27830,Closed treatment of proximal tibiofibular joint dislocation
27832,Open treatment of proximal tibiofibular joint dislocation, w/ or w/o internal or external fixation, or w/ excision of proximal fibula
27840,Closed treatment of ankle dislocation
27846,Open treatment of ankle dislocation, w/ or w/o percutaneous skeletal fixation; w/o repair or internal fixation
27848,Open treatment of ankle dislocation, w/ or w/o percutaneous skeletal fixation; w/ repair or internal or external fixation
27870,Arthrodesis, ankle, any method
27871,Arthrodesis, tibiofibular joint, proximal or distal
27880,Amputation, leg, through tibia and fibula;
27881,Amputation, leg, through tibia and fibula; w/ immediate fitting technique including application of  cast
27882,Amputation, leg, through tibia and fibula; open, circular (guillotine)
27884,Amputation, leg, through tibia and fibula; secondary closure or scar revision
27886,Amputation, leg, through tibia and fibula; re-amputation
27888,Amputation, ankle, through malleoli of tibia and fibula (Syme, Pirogoff type procedures), w/ plastic closure and resection of nerves
27889,Ankle disarticulation
27892,Decompression fasciotomy, leg; anterior and/or lateral compartments only, w/ debridement of nonviable muscle and/or nerve
27893,Decompression fasciotomy, leg; posterior compartment(s) only, w/ debridement of nonviable muscle and/or nerve
27894,Decompression fasciotomy, leg; anterior and/or lateral, and posterior compartment(s), w/ debridement of nonviable muscle and/or nerve
28001,Incision and drainage, infected bursa, foot
28002,Deep dissection below fascia, for deep infection of foot, w/ or w/o tendon sheath involvement; single bursal space, specify;
28003,Deep dissection below fascia, for deep infection of foot, w/ or w/o tendon sheath involvement; single bursal space, specify; multiple areas
28005,Incision, deep, w/ opening of bone cortex (e.g. for osteomyelitis or bone abscess), foot
28008,Fasciotomy, foot and/or toe
28010,Tenotomy, subcutaneous, toe; single
28011,Tenotomy, subcutaneous, toe; multiple
28020,Arthrotomy, w/ exploration, drainage, or removal of loose or foreign body; intertarsal or tarsometatarsal joint
28022,Arthrotomy, w/ exploration, drainage, or removal of loose or foreign body; metatarsophalangeal joint
28024,Arthrotomy, w/ exploration, drainage, or removal of loose or foreign body; interphalangeal joint
28030,Neurectomy of intrinsic musculature of foot
28035,Tarsal tunnel release (posterior tibial nerve decompression)
28043,Excision, tumor, foot; subcutaneous
28045,Excision, tumor, foot; deep, subfascial, intramuscular
28046,Radical resection of tumor (e.g., malignant neoplasm), soft tissue of foot
28050,Arthrotomy for synovial biopsy; intertarsal or tarsometatarsal joint
28052,Arthrotomy for synovial biopsy; metatarsophalangeal joint
28054,Arthrotomy for synovial biopsy; interphalangeal joint
28060,Fasciectomy, excision of plantar fascia; partial
28062,Fasciectomy, excision of plantar fascia; radical
28070,Synovectomy; intertarsal or tarsometatarsal joint, each
28072,Synovectomy; metatarsophalangeal joint, each
28080,Excision of interdigital (Morton) neuroma, single, each
28086,Synovectomy, tendon sheath, foot; flexor
28088,Synovectomy, tendon sheath, foot; extensor
28090,Excision of lesion of tendon or fibrous sheath or capsule (including synovectomy) (cyst or ganglion); foot
28092,Excision of lesion of tendon or fibrous sheath or capsule (including synovectomy) (cyst or ganglion); toes
28100,Excision or curettage of bone cyst or benign tumor, talus or calcaneus;
28102,Excision or curettage of bone cyst or benign tumor, talus or calcaneus; w/ iliac or other autograft (includes obtaining graft)
28103,Excision or curettage of bone cyst or benign tumor, talus or calcaneus; w/ allograft
28104,Excision or curettage of bone cyst or benign tumor, talus or metatarsal bones, except tarsal or calcaneus;
28106,Excision or curettage of bone cyst or benign tumor, talus or metatarsal bones, except tarsal or calcaneus; w/ iliac or other autograft (includes obtaining graft)
28107,Excision or curettage of bone cyst or benign tumor, talus or metatarsal bones, except tarsal or calcaneus; w/ allograft
28108,Excision or curettage of bone cyst or benign tumor, phalanges of foot
28110,Ostectomy, partial excision, fifth metatarsal head (bunionette)
28111,Ostectomy, complete excision;  metatarsal head
28112,Ostectomy, complete excision; other metatarsal head (second, third or fourth)
28113,Ostectomy, complete excision; fifth metatarsal head
28114,Ostectomy, complete excision; all metatarsal heads, w/ partial proximal phalangectomy, excluding  metatarsal (Clayton type procedure)
28116,Ostectomy, excision of tarsal coalition
28118,Ostectomy, calcaneus;
28119,Ostectomy, calcaneus; for spur, w/ or w/o plantar fascial release
28120,Partial excision (craterization, saucerization, sequestrectomy, or diaphysectomy) of bone (e.g., for osteomyelitis or talar bossing); talus or calcaneus
28122,Partial excision (craterization, saucerization, or diaphysectomy) of bone (e.g., for osteomyelitis or tarsal bossing), tarsal or metatarsal bone, except talus or calcaneus
28124,Partial excision (craterization, saucerization, or diaphysectomy) of bone (e.g., for osteomyelitis or dorsal bossing), phalanx of toe
28126,Resection, partial or complete, phalangeal base, single toe, each
28130,Talectomy (astragalectomy)
28140,Metatarsectomy
28150,Phalangectomy of toe, single, each
28153,Resection, head of phalanx, toe
28160,Hemiphalangectomy or interphalangeal joint excision, toe, single, each
28171,Radical resection of tumor, bone; tarsal (except talus or calcaneus)
28173,Radical resection of tumor, bone; metatarsal
28175,Radical resection of tumor, bone; phalanx of toe
28200,Repair or suture of tendon, foot, flexor, single; primary or secondary, w/o free graft, each tendon
28202,Repair or suture of tendon, foot, flexor, single; secondary w/ free graft, each tendon (includes obtaining graft)
28208,Repair or suture of tendon, foot, extensor, single; primary or secondary, each tendon
28210,Repair or suture of tendon, foot, extensor, single; secondary w/ free graft, each tendon (includes obtaining graft)
28220,Tenolysis, flexor, foot; single
28222,Tenolysis, flexor, foot; multiple (through same incision)
28225,Tenolysis, extensor, foot; single
28226,Tenolysis, extensor, foot; multiple (through same incision)
28230,Tenotomy, open, flexor; foot, single or multiple;
28232,Tenotomy, open, flexor; foot, single or multiple; toe, single
28234,Tenotomy, open, extensor, foot or toe
28238,Advancement of posterior tibial tendon w/ excision of accessory navicular bone (Kidner type procedure)
28240,Tenotomy, lengthening, or release, abductor hallucis muscle
28250,Division of plantar fascia and muscle ("Steindler stripping")
28260,Capsulotomy, midfoot; medial release only
28261,Capsulotomy, midfoot; w/ tendon lengthening
28262,Capsulotomy, midfoot; extensive, including posterior talotibial capsulotomy and tendon(s) lengthening as for resistant clubfoot deformity
28264,Capsulotomy, midtarsal (Heyman type procedure)
28270,Capsulotomy; metatarsophalangeal joint, w/ or w/o tenorrhaphy, single, each joint
28272,Capsulotomy; interphalangeal joint, single each joint
28280,Webbing operation (create syndactylism of toes) (Kelikian type procedure)
28285,Hammertoe operation, one toe (e.g., interphalangeal fusion, filleting, phalangectomy)
28286,Cock-up fifth toe operation w/ plastic skin closure (Ruiz-Mora type procedure)
28288,Ostectomy, partial, exostectomy or condylectomy, single, metatarsal head,  through fifth, each metatarsal head
28290,Hallux valgus (bunion) correction, w/ or w/o sesamoidectomy; simple exostectomy (Silver type procedure)
28292,Hallux valgus (bunion) correction, w/ or w/o sesamoidectomy; Keller, McBride, or Mayo type procedure
28293,Hallux valgus (bunion) correction, w/ or w/o sesamoidectomy; resection of joint w/ implant
28294,Hallux valgus (bunion) correction, w/ or w/o sesamoidectomy; w/ tendon transplants (Joplin type procedure)
28296,Hallux valgus (bunion) correction, w/ or w/o sesamoidectomy; w/ metatarsal osteotomy (e.g., Mitchell, Chevron, or concentric type procedures)
28297,Hallux valgus (bunion) correction, w/ or w/o sesamoidectomy; Lapidus type procedure
28298,Hallux valgus (bunion) correction, w/ or w/o sesamoidectomy; by phalanx osteotomy
28299,Hallux valgus (bunion) correction, w/ or w/o sesamoidectomy; by other methods (e.g., double osteotomy)
28300,Osteotomy; calcaneus (Dwyer or Chambers type procedure), w/ or w/o internal fixation
28302,Osteotomy; talus
28304,Osteotomy, midtarsal bones, other than calcaneus or talus;
28305,Osteotomy, midtarsal bones, other than calcaneus or talus; w/ autograft (includes obtaining graft)(Fowler type)
28306,Osteotomy, metatarsal, base or shaft, single, w/ or w/o lenghtening, for shortening or angular correction;  metatarsal
28307,Osteotomy, metatarsal, base or shaft, single, w/ or w/o lenghtening, for shortening or angular correction;  metatarsal w/ autograft
28308,Osteotomy, metatarsal, base or shaft, single, w/ or w/o lenghtening, for shortening or angular correction; other than  metatarsal
28309,Osteotomy, metatarsals, multiple, for cavus foot (Swanson type procedure)
28310,Osteotomy for shortening, angular or rotational correction; proximal phalanx,  toe
28312,Osteotomy for shortening, angular or rotational correction; other phalanges, any toe
28313,Reconstruction, angular deformity of toe (overlapping second toe, fifth toe, curly toes), soft tissue procedures only
28315,Sesamoidectomy,  toe
28320,Repair of nonunion or malunion; tarsal bones (e.g., calcaneus, talus)
28322,Repair of nonunion or malunion; metatarsal, w/ or w/o bone graft (includes obtaining graft)
28340,Reconstruction, toe, macrodactyly; soft tissue resection
28341,Reconstruction, toe, macrodactyly; requiring bone resection
28344,Reconstruction, toe(s); polydactyly
28345,Reconstruction, toe(s); syndactyly, w/ or w/o skin graft(s)
28360,Reconstruction, cleft foot
28400,Closed treatment of calcaneal fracture
28406,Percutaneous skeletal fixation of calcaneal fracture, w/ manipulation
28415,Open treatment of calcaneal fracture, w/ or w/o internal or external fixation;
28420,Open treatment of calcaneal fracture, w/ or w/o internal or external fixation; w/ primary iliac or other autogenous bone graft (includes obtaining graft)
28430,Closed treatment of talus fracture
28436,Percutaneous skeletal fixation of talus fracture, w/ manipulation
28445,Open treatment of talus fracture, w/ or w/o internal or external fixation
28450,Treatment of tarsal bone fracture (except talus and calcaneus)
28456,Percutaneous skeletal fixation of tarsal bone fracture (except talus and calcaneus), w/ manipulation
28465,Open treatment of tarsal bone fracture (except talus and calcaneus), w/ or w/o internal or external fixation
28470,Closed treatment of metatarsal fracture
28476,Percutaneous skeletal fixation of metatarsal fracture, w/ manipulation
28485,Open treatment of metatarsal fracture, w/ or w/o internal or external fixation
28490,Closed treatment of fracture great toe, phalanx or phalanges
28496,Percutaneous skeletal fixation of fracture great toe, phalanx or phalanges, w/ manipulation
28505,Open treatment of fracture great toe, phalanx or phalanges, w/ or w/o internal or external fixation
28510,Closed treatment of fracture, phalanx or phalanges, other than great toe
28525,Open treatment of fracture, phalanx or phalanges, other than great toe, w/ or w/o internal or external fixation
28530,Closed treatment of sesamoid fracture
28531,Open treatment of sesamoid fracture, w/ or w/o internal fixation
28540,Closed treatment of tarsal bone dislocation, other than talotarsal
28546,Percutaneous skeletal fixation of tarsal bone dislocation, other than talotarsal ,w/ manipulation
28555,Open treatment of tarsal bone dislocation, w/ or w/o internal or external fixation
28570,Closed treatment of talotarsal joint dislocation
28576,Percutaneous skeletal fixation of talotarsal joint dislocation, w/ manipulation
28585,Open treatment of talotarsal joint dislocation, w/ or w/o internal or external fixation
28600,Closed treatment of tarsometatarsal joint dislocation
28606,Percutaneous skeletal fixation of tarsometatarsal joint dislocation, w/ manipulation
28615,Open treatment of tarsometatarsal joint dislocation, w/ or w/o internal or external fixation
28630,Closed treatment of metatarsophalangeal joint dislocation
28636,Percutaneous skeletal fixation of metatarsophalangeal joint dislocation, w/ manipulation
28645,Open treatment of metatarsophalangeal joint dislocation, w/ or w/o internal or external fixation
28660,Closed treatment of interphalangeal joint dislocation
28666,Percutaneous skeletal fixation of interphalangeal joint dislocation, w/ manipulation
28675,Open treatment of interphalangeal joint dislocation, w/ or w/o internal or external fixation
28705,Pantalar arthrodesis
28715,Triple arthrodesis
28725,Subtalar arthrodesis
28730,Arthrodesis, midtarsal or tarsometatarsal, multiple or transverse;
28735,Arthrodesis, midtarsal or tarsometatarsal, multiple or transverse; w/ osteotomy as for flatfoot correction
28737,Arthrodesis, midtarsal navicular-cuneiform, w/ tendon lengthening and advancement (Miller type procedure)
28740,Arthrodesis, midtarsal or tarsometatarsal, single joint
28750,Arthrodesis, great toe; metatarsophalangeal joint
28755,Arthrodesis, great toe; interphalangeal joint
28760,Arthrodesis, great toe, interphalangeal joint, w/ extensor hallucis longus transfer to  metatarsal neck (Jones type procedure)
28800,Amputation, foot; midtarsal (Chopart type procedure)
28802,Deep disection below fascia, for deep infection of foot, w/ or w/o tendon shealth involvement; single bursal space specify
28805,Deep disection below fascia, for deep infection of foot, w/ or w/o tendon shealth involvement; transmetatarsal
28810,Amputation, metatarsal, w/ toe, single
28820,Amputation, toe; metatarsophalangeal joint
28825,Amputation, toe; interphalangeal joint
29000,Application of halo type body cast (see 20661-20663 for insertion)
29010,Application of Risser jacket, localizer, body; only
29015,Application of Risser jacket, localizer, body; including head
29020,Application of turnbuckle jacket, body; only
29025,Application of turnbuckle jacket, body; including head
29035,Application of body cast, shoulder to hips;
29040,Application of body cast, shoulder to hips; including head, Minerva type
29044,Application of body cast, shoulder to hips; including one thigh
29046,Application of body cast, shoulder to hips; including both thighs
29055,Application of body cast, shoulder to hips; shoulder spica
29058,Application of body cast, shoulder to hips; plaster Velpeau
29065,Application of body cast, shoulder to hips; shoulder to hand (long arm)
29075,Application of body cast, shoulder to hips; elbow to finger (short arm)
29085,Application of body cast, shoulder to hips; hand and lower forearm (gauntlet)
29305,Application of hip spica cast; one leg
29325,Application of hip spica cast; one and one-half spica or both legs
29345,Application of long leg cast (thigh to toes);
29355,Application of long leg cast (thigh to toes); walker or ambulatory type
29358,Application of long leg cast brace
29365,Application of cylinder cast (thigh to ankle)
29405,Application of short leg cast (below knee to toes);
29425,Application of short leg cast (below knee to toes); walking or ambulatory type
29435,Application of patellar tendon bearing (PTB) cast
29445,Application of rigid total contact leg cast
29450,Application of clubfoot cast w/ molding or manipulation, long or short leg
29800,Arthroscopy, temporomandibular joint, diagnostic, w/ or w/o synovial biopsy
29804,Arthroscopy, temporomandibular joint, surgical
29815,Arthroscopy, shoulder, diagnostic, w/ or w/o synovial biopsy
29819,Arthroscopy, shoulder, surgical; w/ removal of loose body or foreign body
29820,Arthroscopy, shoulder, surgical; synovectomy, partial
29821,Arthroscopy, shoulder, surgical; synovectomy, complete
29822,Arthroscopy, shoulder, surgical; debridement, limited
29823,Arthroscopy, shoulder, surgical; debridement, extensive
29825,Arthroscopy, shoulder, surgical; w/ lysis and resection of adhesions, w/ or w/o manipulation
29826,Arthroscopy, shoulder, surgical; decompression of subacromial space w/ partial acromioplasty, w/ or w/o coracoacromial release
29830,Arthroscopy, elbow, dianostic, w/ or w/o synovial biopsy
29834,Arthroscopy, elbow, surgical; w/ removal of loose body or foreign body
29835,Arthroscopy, elbow, surgical; synovectomy, partial
29836,Arthroscopy, elbow, surgical; synovectomy, complete
29837,Arthroscopy, elbow, surgical; debridement, limited
29838,Arthroscopy, elbow, surgical; debridement, extensive
29840,Arthroscopy, wrist, diagnostic, w/ or w/o synovial biopsy
29843,Arthroscopy, wrist, surgical; for infection, lavage and drainage
29844,Arthroscopy, wrist, surgical; synovectomy, partial
29845,Arthroscopy, wrist, surgical; synovectomy, complete
29846,Arthroscopy, wrist, surgical; excision and/or repair of triangular fibrocartilage and/or joint debridement
29847,Arthroscopy, wrist, surgical; internal fixation for fracture or instability
29848,Arthroscopy, wrist, surgical; w/ release of transverse carpal ligament
